"('Heimeranplatz', 'Ostbahnhof', 0.041114018871270426, 3.0411140188712706)",1,0
"('Laim', 'Olympia Einkaufszentrum', 0.07491380758407819, 3.0749138075840783)",1,0
"('Karlsplatz', 'Sendlinger Tor', 0.07001507758186876, 3.0700150775818686)",1,0
"('Arabellapark', 'Ostbahnhof', 0.084759059290534, 3.084759059290534)",1,0
"('Giesing', 'Theresienstrasse', 0.08632740863590854, 3.0863274086359085)",1,0
"('Studentenstadt', 'Neuperlach Zentrum', 0.10396906095646408, 3.103969060956464)",1,0
"('Studentenstadt', 'Heimeranplatz', 0.005985062285470833, 3.005985062285471)",1,0
"('Neuperlach Zentrum', 'Olympia Einkaufszentrum', 0.12345784101550239, 3.1234578410155023)",1,1
"('Rotkreuzplatz', 'Studentenstadt', 0.04429533920787983, 3.04429533920788)",1,0
"('Ostbahnhof', 'Neuperlach Zentrum', 0.10182183672476719, 3.101821836724767)",1,0
"('Laim', 'Obersendling', 0.12304008056662824, 3.123040080566628)",1,0
"('Laim', 'Westpark', 0.018777099939682455, 3.0187770999396824)",1,0
"('Pasing', 'Obersendling', 0.12578729264012753, 3.1257872926401276)",1,0
"('Feldmoching', 'Karlsplatz', 0.08546779519580268, 3.0854677951958025)",1,0
"('Laim', 'Karlsplatz', 0.13450826049041723, 3.134508260490417)",1,0
"('Neuperlach Zentrum', 'Olympia Einkaufszentrum', 0.13908737939260157, 3.1390873793926017)",1,0
"('Laim', 'Klinikum Grosshadern', 0.1354054964989471, 3.1354054964989473)",1,0
"('Hauptbahnhof', 'Klinikum Grosshadern', 0.11209915344233742, 3.1120991534423372)",1,0
"('Laim', 'Ostbahnhof', 0.07994935077706998, 3.07994935077707)",1,0
"('Rotkreuzplatz', 'Westpark', 0.10010230039808644, 3.1001023003980865)",1,0
"('Milbertshofen', 'Heimeranplatz', 0.1295758642465201, 3.12957586424652)",1,0
"('Milbertshofen', 'Munchner Freiheit', 0.13259242823775927, 3.1325924282377593)",1,0
"('Klinikum Grosshadern', 'Studentenstadt', 0.05038586215399968, 3.0503858621539996)",1,0
"('Olympia Einkaufszentrum', 'Trudering', 0.0920530449009117, 3.092053044900912)",1,0
"('Westpark', 'Theresienstrasse', 0.15924177684605456, 3.159241776846055)",2,0
"('Klinikum Grosshadern', 'Hauptbahnhof', 0.11514750699941202, 3.115147506999412)",1,0
"('Milbertshofen', 'Studentenstadt', 0.07225726146418253, 3.0722572614641823)",1,0
"('Giesing', 'Heimeranplatz', 0.10253221763421158, 3.1025322176342116)",1,0
"('Westpark', 'Milbertshofen', 0.17018660367125066, 3.1701866036712505)",1,0
"('Klinikum Grosshadern', 'Olympia Einkaufszentrum', 0.13064747689473682, 3.1306474768947368)",1,0
"('Ostbahnhof', 'Sendlinger Tor', 0.16920508654329394, 3.169205086543294)",2,0
"('Feldmoching', 'Hauptbahnhof', 0.15575409756373448, 3.1557540975637344)",1,0
"('Feldmoching', 'Heimeranplatz', 0.11862721098453678, 3.118627210984537)",1,0
"('Feldmoching', 'Sendlinger Tor', 0.12945359297680045, 3.1294535929768004)",1,0
"('Pasing', 'Rotkreuzplatz', 0.053995038220609, 3.053995038220609)",1,0
"('Milbertshofen', 'Karlsplatz', 0.1342017957496058, 3.134201795749606)",1,0
"('Arabellapark', 'Studentenstadt', 0.101499552862186, 3.101499552862186)",1,0
"('Klinikum Grosshadern', 'Karlsplatz', 0.14862944406545825, 3.1486294440654583)",2,0
"('Pasing', 'Heimeranplatz', 0.12200363775362277, 3.1220036377536227)",1,0
"('Pasing', 'Sendlinger Tor', 0.10081222370142798, 3.100812223701428)",1,0
"('Munchner Freiheit', 'Olympia Einkaufszentrum', 0.06284285256810006, 3.0628428525681)",1,0
"('Feldmoching', 'Rotkreuzplatz', 0.016477291753044344, 3.0164772917530445)",1,0
"('Neuperlach Zentrum', 'Klinikum Grosshadern', 0.006094961359728995, 3.006094961359729)",1,0
"('Giesing', 'Milbertshofen', 0.08293141437290574, 3.0829314143729056)",1,0
"('Laim', 'Sendlinger Tor', 0.18967241839261278, 3.189672418392613)",1,0
"('Studentenstadt', 'Klinikum Grosshadern', 0.17548520361179476, 3.1754852036117946)",1,0
"('Sendlinger Tor', 'Studentenstadt', 0.19385173439504186, 3.1938517343950417)",1,0
"('Giesing', 'Neuperlach Zentrum', 0.1506926103738285, 3.1506926103738286)",1,0
"('Hauptbahnhof', 'Klinikum Grosshadern', 0.18142243519938467, 3.1814224351993845)",1,0
"('Munchner Freiheit', 'Pasing', 0.014227875987122648, 3.014227875987123)",1,0
"('Innsbrucker Ring', 'Theresienstrasse', 0.049352806591086484, 3.0493528065910867)",1,1
"('Obersendling', 'Theresienstrasse', 0.14972997131577226, 3.1497299713157725)",1,0
"('Arabellapark', 'Pasing', 0.11694237000558207, 3.116942370005582)",1,0
"('Westpark', 'Pasing', 0.03973544187246892, 3.039735441872469)",1,0
"('Sendlinger Tor', 'Olympia Einkaufszentrum', 0.08238750037646533, 3.0823875003764654)",1,0
"('Pasing', 'Theresienstrasse', 0.1119791512758856, 3.1119791512758854)",1,0
"('Feldmoching', 'Ostbahnhof', 0.18641427505021915, 3.186414275050219)",1,0
"('Sendlinger Tor', 'Munchner Freiheit', 0.03859173872582255, 3.0385917387258226)",1,0
"('Scheidplatz', 'Sendlinger Tor', 0.13205951919711453, 3.1320595191971146)",1,1
"('Giesing', 'Neuperlach Zentrum', 0.16545230809358896, 3.165452308093589)",1,0
"('Pasing', 'Rotkreuzplatz', 0.2041386902396294, 3.2041386902396294)",1,0
"('Milbertshofen', 'Neuperlach Zentrum', 0.04795602357321504, 3.047956023573215)",1,0
"('Laim', 'Theresienstrasse', 0.11030301668370754, 3.1103030166837073)",1,0
"('Giesing', 'Karlsplatz', 0.20721768980807195, 3.207217689808072)",1,0
"('Hauptbahnhof', 'Klinikum Grosshadern', 0.20080590741156848, 3.2008059074115685)",1,0
"('Theresienstrasse', 'Ostbahnhof', 0.13761690825971915, 3.137616908259719)",1,0
"('Feldmoching', 'Heimeranplatz', 0.20416040831348897, 3.204160408313489)",1,0
"('Laim', 'Klinikum Grosshadern', 0.15434304134372856, 3.1543430413437283)",1,0
"('Hauptbahnhof', 'Ostbahnhof', 0.10043830259887532, 3.1004383025988753)",2,0
"('Ostbahnhof', 'Studentenstadt', 0.21172575651254658, 3.2117257565125468)",1,0
"('Arabellapark', 'Hauptbahnhof', 0.11465515387534134, 3.1146551538753413)",1,0
"('Ostbahnhof', 'Theresienstrasse', 0.12348785897695062, 3.123487858976951)",1,1
"('Sendlinger Tor', 'Karlsplatz', 0.14830625763193853, 3.1483062576319387)",2,0
"('Pasing', 'Ostbahnhof', 0.1249034494182628, 3.124903449418263)",1,0
"('Sendlinger Tor', 'Olympia Einkaufszentrum', 0.23849765712609716, 3.2384976571260973)",1,0
"('Milbertshofen', 'Neuperlach Zentrum', 0.14773880363772685, 3.147738803637727)",1,0
"('Studentenstadt', 'Olympia Einkaufszentrum', 0.12048656742270962, 3.12048656742271)",1,0
"('Hauptbahnhof', 'Neuperlach Zentrum', 0.10147971556342318, 3.101479715563423)",1,0
"('Scheidplatz', 'Munchner Freiheit', 0.07257789257925777, 3.072577892579258)",1,0
"('Munchner Freiheit', 'Obersendling', 0.024216957275477003, 3.024216957275477)",1,0
"('Obersendling', 'Neuperlach Zentrum', 0.16864219251527277, 3.168642192515273)",1,0
"('Munchner Freiheit', 'Karlsplatz', 0.11316317211379337, 3.1131631721137936)",1,0
"('Westpark', 'Feldmoching', 0.06835287005545053, 3.0683528700554503)",1,0
"('Klinikum Grosshadern', 'Karlsplatz', 0.21451545921518433, 3.2145154592151846)",1,0
"('Munchner Freiheit', 'Arabellapark', 0.17573032144289724, 3.1757303214428974)",1,0
"('Klinikum Grosshadern', 'Neuperlach Zentrum', 0.01098714745420747, 3.0109871474542076)",1,0
"('Trudering', 'Munchner Freiheit', 0.24515558387207734, 3.2451555838720774)",1,0
"('Pasing', 'Hauptbahnhof', 0.268080479760059, 3.268080479760059)",1,0
"('Laim', 'Karlsplatz', 0.25697721866003387, 3.256977218660034)",1,0
"('Hauptbahnhof', 'Ostbahnhof', 0.22581808774754103, 3.225818087747541)",1,0
"('Neuperlach Zentrum', 'Hauptbahnhof', 0.14010252475747947, 3.1401025247574794)",1,0
"('Giesing', 'Heimeranplatz', 0.12573534552516918, 3.125735345525169)",1,0
"('Scheidplatz', 'Milbertshofen', 0.21730278467307032, 3.21730278467307)",1,0
"('Milbertshofen', 'Neuperlach Zentrum', 0.17214458285251635, 3.1721445828525163)",2,0
"('Harras', 'Hauptbahnhof', 0.028461536068866738, 3.0284615360688667)",1,0
"('Ostbahnhof', 'Milbertshofen', 0.2436523287214795, 3.2436523287214793)",1,0
"('Olympia Einkaufszentrum', 'Hauptbahnhof', 0.07556300056893943, 3.0755630005689394)",1,0
"('Munchner Freiheit', 'Ostbahnhof', 0.1805520142592315, 3.1805520142592316)",1,0
"('Pasing', 'Neuperlach Zentrum', 0.2682940617256699, 3.26829406172567)",2,0
"('Innsbrucker Ring', 'Arabellapark', 0.010101201420723276, 3.0101012014207233)",1,0
"('Hauptbahnhof', 'Karlsplatz', 0.2559597736903802, 3.25595977369038)",1,0
"('Trudering', 'Hauptbahnhof', 0.25377241011153484, 3.2537724101115346)",1,0
"('Obersendling', 'Pasing', 0.09812000831683922, 3.0981200083168394)",1,0
"('Obersendling', 'Munchner Freiheit', 0.16039814350428258, 3.1603981435042825)",1,0
"('Studentenstadt', 'Pasing', 0.07393852090882148, 3.0739385209088215)",1,0
"('Hauptbahnhof', 'Milbertshofen', 0.07551522647259777, 3.075515226472598)",1,0
"('Giesing', 'Munchner Freiheit', 0.08176869137398476, 3.0817686913739846)",1,0
"('Studentenstadt', 'Heimeranplatz', 0.1746016740303486, 3.1746016740303484)",1,0
"('Obersendling', 'Rotkreuzplatz', 0.17434926258130337, 3.1743492625813032)",1,0
"('Rotkreuzplatz', 'Hauptbahnhof', 0.17396057334640308, 3.173960573346403)",1,1
"('Munchner Freiheit', 'Sendlinger Tor', 0.2240172983059329, 3.2240172983059328)",1,0
"('Milbertshofen', 'Obersendling', 0.03518700837662171, 3.0351870083766217)",1,0
"('Pasing', 'Sendlinger Tor', 0.24137627652881546, 3.2413762765288157)",1,0
"('Klinikum Grosshadern', 'Hauptbahnhof', 0.2986966491963213, 3.298696649196321)",1,0
"('Obersendling', 'Trudering', 0.26466671600131275, 3.2646667160013125)",1,0
"('Feldmoching', 'Obersendling', 0.054429388187780606, 3.0544293881877804)",1,0
"('Olympia Einkaufszentrum', 'Studentenstadt', 0.02246869059348696, 3.0224686905934868)",1,0
"('Ostbahnhof', 'Theresienstrasse', 0.3297176010281871, 3.3297176010281873)",2,0
"('Westpark', 'Rotkreuzplatz', 0.06982687635484368, 3.0698268763548437)",1,0
"('Olympia Einkaufszentrum', 'Harras', 0.0972689447435975, 3.0972689447435977)",1,0
"('Laim', 'Hauptbahnhof', 0.27840624274604076, 3.2784062427460405)",1,0
"('Pasing', 'Obersendling', 0.3226476518488216, 3.3226476518488215)",1,0
"('Rotkreuzplatz', 'Giesing', 0.2267361996671821, 3.226736199667182)",1,0
"('Munchner Freiheit', 'Rotkreuzplatz', 0.24025458175831996, 3.24025458175832)",1,0
"('Obersendling', 'Innsbrucker Ring', 0.1954632088726283, 3.1954632088726282)",1,0
"('Olympia Einkaufszentrum', 'Sendlinger Tor', 0.3230126704033359, 3.323012670403336)",1,1
"('Pasing', 'Rotkreuzplatz', 0.2804848759541902, 3.28048487595419)",1,0
"('Laim', 'Mangfallplatz', 0.2939182960666012, 3.293918296066601)",1,0
"('Arabellapark', 'Rotkreuzplatz', 0.2813585916060845, 3.2813585916060846)",1,0
"('Westpark', 'Rotkreuzplatz', 0.14756300252904556, 3.1475630025290458)",1,0
"('Giesing', 'Arabellapark', 0.011570200474496821, 3.011570200474497)",1,0
"('Hauptbahnhof', 'Milbertshofen', 0.24721291428176245, 3.2472129142817625)",1,0
"('Westpark', 'Heimeranplatz', 0.27579178574071866, 3.2757917857407186)",1,0
"('Obersendling', 'Harras', 0.16537442693093365, 3.1653744269309336)",1,0
"('Laim', 'Munchner Freiheit', 0.352477056795902, 3.352477056795902)",1,0
"('Westpark', 'Obersendling', 0.12369283959458346, 3.1236928395945833)",1,0
"('Trudering', 'Milbertshofen', 0.1517072501872147, 3.1517072501872145)",1,0
"('Klinikum Grosshadern', 'Westpark', 0.38146313991262015, 3.3814631399126203)",1,0
"('Obersendling', 'Arabellapark', 0.28611277616672537, 3.2861127761667253)",1,0
"('Studentenstadt', 'Pasing', 0.19796460432516305, 3.197964604325163)",1,0
"('Pasing', 'Laim', 0.035443747134796595, 3.0354437471347966)",1,0
"('Ostbahnhof', 'Neuperlach Zentrum', 0.29562910936819986, 3.2956291093681997)",1,1
"('Trudering', 'Westpark', 0.2109417970231765, 3.2109417970231764)",1,0
"('Heimeranplatz', 'Hauptbahnhof', 0.3722817108464447, 3.372281710846445)",2,1
"('Ostbahnhof', 'Milbertshofen', 0.3381472567512669, 3.3381472567512667)",1,0
"('Westpark', 'Giesing', 0.19542895701709306, 3.195428957017093)",1,0
"('Studentenstadt', 'Arabellapark', 0.3773704447131945, 3.3773704447131943)",1,0
"('Arabellapark', 'Milbertshofen', 0.20136168428141846, 3.2013616842814185)",1,0
"('Giesing', 'Innsbrucker Ring', 0.4056243931264061, 3.405624393126406)",1,0
"('Pasing', 'Feldmoching', 0.06416885496828041, 3.0641688549682806)",1,0
"('Westpark', 'Trudering', 0.1629257767522743, 3.1629257767522745)",1,0
"('Arabellapark', 'Innsbrucker Ring', 0.08945139671064528, 3.089451396710645)",1,0
"('Karlsplatz', 'Hauptbahnhof', 0.12337615929993008, 3.12337615929993)",1,1
"('Westpark', 'Scheidplatz', 0.04084445638573525, 3.0408444563857353)",1,0
"('Laim', 'Westpark', 0.3716138975551219, 3.3716138975551218)",1,0
"('Obersendling', 'Karlsplatz', 0.30297061435882744, 3.3029706143588276)",2,0
"('Sendlinger Tor', 'Westpark', 0.20560242778946708, 3.2056024277894672)",1,0
"('Pasing', 'Westpark', 0.061573214508586556, 3.0615732145085865)",1,0
"('Laim', 'Arabellapark', 0.15769435686199504, 3.157694356861995)",1,0
"('Obersendling', 'Scheidplatz', 0.26845928891248266, 3.268459288912483)",1,0
"('Neuperlach Zentrum', 'Milbertshofen', 0.5211265459080898, 3.52112654590809)",1,0
"('Ostbahnhof', 'Sendlinger Tor', 0.406611193400756, 3.406611193400756)",1,1
"('Laim', 'Arabellapark', 0.3080361548294499, 3.30803615482945)",1,0
"('Ostbahnhof', 'Trudering', 0.03968578026849408, 3.0396857802684942)",1,0
"('Feldmoching', 'Laim', 0.21441076642011306, 3.214410766420113)",1,0
"('Studentenstadt', 'Harras', 0.07650655535459638, 3.0765065553545963)",1,0
"('Laim', 'Westpark', 0.5564185867646042, 3.5564185867646043)",1,0
"('Obersendling', 'Innsbrucker Ring', 0.3078932929534758, 3.3078932929534757)",1,0
"('Milbertshofen', 'Scheidplatz', 0.13100772821945947, 3.1310077282194593)",1,0
"('Rotkreuzplatz', 'Feldmoching', 0.262042866460369, 3.262042866460369)",1,0
"('Arabellapark', 'Feldmoching', 0.3512823089048361, 3.3512823089048362)",1,0
"('Pasing', 'Mangfallplatz', 0.554448023835189, 3.5544480238351888)",1,0
"('Karlsplatz', 'Hauptbahnhof', 0.30169629639396467, 3.3016962963939647)",1,1
"('Giesing', 'Feldmoching', 0.46815499762204266, 3.4681549976220425)",1,0
"('Trudering', 'Karlsplatz', 0.6105778460504843, 3.610577846050484)",2,0
"('Obersendling', 'Scheidplatz', 0.28948620567380184, 3.2894862056738017)",1,0
"('Ostbahnhof', 'Trudering', 0.07689417413394206, 3.076894174133942)",1,0
"('Studentenstadt', 'Mangfallplatz', 0.43770952926266826, 3.4377095292626683)",1,0
"('Hauptbahnhof', 'Laim', 0.1086336651688027, 3.108633665168803)",1,0
"('Feldmoching', 'Giesing', 0.5646840648476893, 3.564684064847689)",1,0
"('Studentenstadt', 'Arabellapark', 0.5298887082572314, 3.5298887082572312)",1,0
"('Munchner Freiheit', 'Laim', 0.4801852142901171, 3.4801852142901173)",1,0
"('Giesing', 'Innsbrucker Ring', 0.5119627977180672, 3.511962797718067)",1,0
"('Munchner Freiheit', 'Innsbrucker Ring', 0.269047573124833, 3.269047573124833)",1,0
"('Obersendling', 'Scheidplatz', 0.7141742997854053, 3.7141742997854053)",1,0
"('Munchner Freiheit', 'Feldmoching', 0.41309808465974157, 3.4130980846597416)",1,0
"('Arabellapark', 'Mangfallplatz', 0.13416003900237938, 3.1341600390023796)",1,0
"('Pasing', 'Innsbrucker Ring', 0.3210151021683157, 3.3210151021683156)",1,0
"('Westpark', 'Innsbrucker Ring', 0.2835747346404025, 3.2835747346404025)",1,0
"('Feldmoching', 'Scheidplatz', 0.002307944713686538, 3.0023079447136864)",1,0
"('Arabellapark', 'Trudering', 0.596957733926999, 3.596957733926999)",1,0
"('Rotkreuzplatz', 'Hauptbahnhof', 0.477830681325476, 3.477830681325476)",1,1
"('Studentenstadt', 'Scheidplatz', 0.7183398222160021, 3.7183398222160022)",1,0
"('Studentenstadt', 'Giesing', 0.012040856825998389, 3.0120408568259984)",1,0
"('Laim', 'Mangfallplatz', 0.5683024652908261, 3.568302465290826)",1,0
"('Munchner Freiheit', 'Hauptbahnhof', 0.2984217208406852, 3.298421720840685)",1,1
"('Obersendling', 'Mangfallplatz', 0.8306502877496313, 3.8306502877496316)",1,0
"('Obersendling', 'Mangfallplatz', 0.8553089914434683, 3.855308991443468)",1,0
"('Munchner Freiheit', 'Feldmoching', 0.46686854583320375, 3.466868545833204)",1,0
"('Laim', 'Mangfallplatz', 0.6672829308939809, 3.6672829308939807)",1,0
"('Laim', 'Feldmoching', 0.12745878258036655, 3.1274587825803666)",1,0
"('Trudering', 'Mangfallplatz', 0.21449157855476308, 3.214491578554763)",1,0
"('Pasing', 'Innsbrucker Ring', 0.49485700583781755, 3.4948570058378174)",1,0
"('Laim', 'Scheidplatz', 0.1464195810128914, 3.1464195810128914)",1,0
"('Obersendling', 'Harras', 0.20088492131528385, 3.200884921315284)",1,0
"('Ostbahnhof', 'Trudering', 0.2146795340255596, 3.2146795340255596)",1,0
"('Feldmoching', 'Hauptbahnhof', 0.6336479027811524, 3.6336479027811524)",1,1
"('Ostbahnhof', 'Scheidplatz', 0.6272614001043183, 3.6272614001043184)",1,0
"('Karlsplatz', 'Giesing', 0.25196391860591333, 3.2519639186059135)",1,0
"('Scheidplatz', 'Harras', 0.12143027150909294, 3.121430271509093)",1,0
"('Rotkreuzplatz', 'Laim', 0.1898424964428409, 3.189842496442841)",1,0
"('Obersendling', 'Laim', 0.3547192830135516, 3.3547192830135515)",1,0
"('Obersendling', 'Laim', 0.3869415190025978, 3.386941519002598)",1,0
"('Trudering', 'Mangfallplatz', 0.2222767556185805, 3.2222767556185805)",1,0
"('Obersendling', 'Trudering', 0.2895055144692455, 3.2895055144692456)",1,0
"('Trudering', 'Innsbrucker Ring', 0.06126313759813742, 3.0612631375981376)",1,0
"('Obersendling', 'Feldmoching', 0.031401101793131776, 3.031401101793132)",1,0
"('Feldmoching', 'Scheidplatz', 0.49444852529361527, 3.494448525293615)",1,0
"('Ostbahnhof', 'Harras', 0.2197578002683086, 3.2197578002683085)",1,0
"('Ostbahnhof', 'Laim', 0.044232011006906664, 3.0442320110069065)",1,0
"('Trudering', 'Harras', 0.8419887451938945, 3.8419887451938948)",1,0
"('Giesing', 'Feldmoching', 0.5731621686564355, 3.5731621686564354)",1,0
"('Giesing', 'Harras', 0.12166864686722617, 3.121668646867226)",1,0
"('Hauptbahnhof', 'Harras', 0.06398266870306438, 3.0639826687030642)",1,0
"('Giesing', 'Harras', 0.5351277408181087, 3.5351277408181088)",1,0
"('Westpark', 'Neuperlach Zentrum', 0.205075388889404, 3.205075388889404)",1,0
"('Munchner Freiheit', 'Klinikum Grosshadern', 0.29419910997442517, 3.294199109974425)",1,0
"('Ostbahnhof', 'Olympia Einkaufszentrum', 0.3145631965549555, 3.3145631965549556)",1,0
"('Giesing', 'Ostbahnhof', 0.8906032666826651, 3.890603266682665)",1,0
"('Neuperlach Zentrum', 'Studentenstadt', 0.2819825120662418, 3.281982512066242)",1,0
"('Westpark', 'Feldmoching', 0.6706063003454679, 3.670606300345468)",1,0
"('Obersendling', 'Klinikum Grosshadern', 0.5048620826146402, 3.50486208261464)",1,0
"('Giesing', 'Olympia Einkaufszentrum', 0.6060491412799871, 3.6060491412799873)",1,0
"('Westpark', 'Studentenstadt', 0.08101214472854171, 3.081012144728542)",1,0
"('Laim', 'Obersendling', 1.2923680494904115, 4.2923680494904115)",1,0
"('Giesing', 'Klinikum Grosshadern', 0.4388371469542615, 3.4388371469542616)",1,0
"('Westpark', 'Rotkreuzplatz', 0.449576854792587, 3.449576854792587)",1,0
"('Pasing', 'Neuperlach Zentrum', 1.0682568280384424, 4.068256828038442)",1,0
"('Rotkreuzplatz', 'Westpark', 0.30884170456370347, 3.3088417045637035)",1,0
"('Milbertshofen', 'Feldmoching', 0.07866487595402055, 3.0786648759540207)",1,0
"('Ostbahnhof', 'Pasing', 0.3541903842453981, 3.354190384245398)",1,0
"('Munchner Freiheit', 'Obersendling', 0.3944680563184027, 3.3944680563184026)",1,0
"('Munchner Freiheit', 'Pasing', 0.017572635762310777, 3.0175726357623107)",0,1
"('Feldmoching', 'Olympia Einkaufszentrum', 0.20567723539087085, 3.205677235390871)",1,0
"('Feldmoching', 'Rotkreuzplatz', 0.3408392725356133, 3.3408392725356135)",1,0
"('Giesing', 'Pasing', 0.5955707584565122, 3.595570758456512)",1,0
"('Innsbrucker Ring', 'Munchner Freiheit', 0.10306012954872794, 3.103060129548728)",1,0
"('Mangfallplatz', 'Westpark', 0.28102939566145035, 3.2810293956614505)",1,0
"('Klinikum Grosshadern', 'Pasing', 0.27432402410102436, 3.2743240241010243)",1,0
"('Munchner Freiheit', 'Rotkreuzplatz', 1.3955298478954965, 4.395529847895497)",1,0
"('Ostbahnhof', 'Klinikum Grosshadern', 0.21377885371138922, 3.213778853711389)",1,0
"('Studentenstadt', 'Heimeranplatz', 0.7286197888738712, 3.7286197888738712)",1,0
"('Ostbahnhof', 'Theresienstrasse', 1.0349874554858927, 4.034987455485893)",1,0
"('Ostbahnhof', 'Rotkreuzplatz', 0.03997419727708275, 3.0399741972770826)",0,1
"('Munchner Freiheit', 'Giesing', 0.00799268530746438, 3.0079926853074643)",0,1
"('Munchner Freiheit', 'Giesing', 0.02679573877441168, 3.0267957387744118)",0,1
"('Munchner Freiheit', 'Olympia Einkaufszentrum', 0.38623718108489674, 3.386237181084897)",1,0
"('Ostbahnhof', 'Sendlinger Tor', 0.7019496233818838, 3.701949623381884)",1,0
"('Arabellapark', 'Olympia Einkaufszentrum', 0.39112581104315214, 3.3911258110431524)",1,0
"('Harras', 'Theresienstrasse', 0.18628013581559133, 3.186280135815591)",1,0
"('Studentenstadt', 'Munchner Freiheit', 0.6351337063677231, 3.635133706367723)",1,0
"('Obersendling', 'Neuperlach Zentrum', 0.8520296107117138, 3.852029610711714)",1,0
"('Pasing', 'Hauptbahnhof', 0.8207723498703435, 3.8207723498703436)",1,0
"('Trudering', 'Olympia Einkaufszentrum', 1.0049802641573813, 4.004980264157381)",1,0
"('Feldmoching', 'Studentenstadt', 0.5314573921409346, 3.5314573921409345)",1,0
"('Arabellapark', 'Pasing', 0.4549341816008868, 3.454934181600887)",1,0
"('Arabellapark', 'Theresienstrasse', 0.5703965160778391, 3.5703965160778393)",1,0
"('Laim', 'Obersendling', 1.406051136679301, 4.4060511366793005)",1,0
"('Neuperlach Zentrum', 'Rotkreuzplatz', 0.04030913161627915, 3.0403091316162794)",0,1
"('Sendlinger Tor', 'Pasing', 0.2974806540026597, 3.2974806540026598)",1,0
"('Giesing', 'Olympia Einkaufszentrum', 0.6333475385996225, 3.6333475385996223)",1,0
"('Munchner Freiheit', 'Sendlinger Tor', 1.1462621856446962, 4.146262185644696)",1,0
"('Giesing', 'Mangfallplatz', 0.05067847945367894, 3.050678479453679)",0,1
"('Giesing', 'Heimeranplatz', 0.8367050465894275, 3.8367050465894277)",1,0
"('Pasing', 'Ostbahnhof', 0.5040186349538304, 3.5040186349538303)",1,0
"('Arabellapark', 'Munchner Freiheit', 0.7466964880496496, 3.7466964880496496)",1,0
"('Laim', 'Olympia Einkaufszentrum', 0.11432850188547874, 3.114328501885479)",1,0
"('Studentenstadt', 'Milbertshofen', 0.5125192571178606, 3.5125192571178605)",1,0
"('Arabellapark', 'Heimeranplatz', 1.8851995091902647, 4.885199509190265)",1,0
"('Arabellapark', 'Ostbahnhof', 1.2728154649677543, 4.2728154649677546)",1,0
"('Pasing', 'Westpark', 0.07520201063477293, 3.075202010634773)",0,1
"('Pasing', 'Scheidplatz', 0.012805148912892942, 3.012805148912893)",0,1
"('Giesing', 'Rotkreuzplatz', 1.3388218455897791, 4.338821845589779)",1,0
"('Trudering', 'Ostbahnhof', 0.2871261093364312, 3.2871261093364312)",1,0
"('Giesing', 'Obersendling', 0.1068672262244628, 3.106867226224463)",1,0
"('Theresienstrasse', 'Hauptbahnhof', 0.4721323873531416, 3.472132387353142)",1,0
"('Trudering', 'Klinikum Grosshadern', 0.4361603897690598, 3.43616038976906)",1,0
