Total Cost by Replication,177733.0
Courier Cost by Replication,2433.0
Total Parcels by Replication,19119
Total OCs by Replication,38859
Assigned OCs by Replication,1622
Professional Shipments by Replication,17530
Professional Cost by Replication,175300.0
Run time,278.33432364463806
Upper Bound,183085.96116216053
Lower Bound,33401.94398464999
