"('Laim', 'Rotkreuzplatz', 0.100802368251378, 3.100802368251378)",1,0
"('Mangfallplatz', 'Olympia Einkaufszentrum', 0.25823841658071484, 3.258238416580715)",1,0
"('Karlsplatz', 'Mangfallplatz', 0.49930849771723534, 3.4993084977172355)",1,0
"('Hauptbahnhof', 'Obersendling', 0.07568221295875444, 3.075682212958754)",1,0
"('Ostbahnhof', 'Laim', 0.26411286979551496, 3.264112869795515)",1,0
"('Laim', 'Obersendling', 0.03601246785372432, 3.036012467853724)",1,0
"('Laim', 'Hauptbahnhof', 0.3041757843614148, 3.304175784361415)",1,0
"('Laim', 'Klinikum Grosshadern', 0.20522876122226139, 3.205228761222261)",1,0
"('Pasing', 'Olympia Einkaufszentrum', 0.15169297203941687, 3.1516929720394167)",1,0
"('Trudering', 'Olympia Einkaufszentrum', 0.5322755269208896, 3.5322755269208894)",1,0
"('Giesing', 'Sendlinger Tor', 0.2480327968989166, 3.2480327968989164)",1,0
"('Heimeranplatz', 'Studentenstadt', 0.30328231363585484, 3.303282313635855)",1,0
"('Sendlinger Tor', 'Harras', 0.1997893757459541, 3.199789375745954)",1,0
"('Milbertshofen', 'Innsbrucker Ring', 0.4123453568334477, 3.412345356833448)",1,0
"('Sendlinger Tor', 'Munchner Freiheit', 0.48694884447733566, 3.4869488444773356)",1,0
"('Theresienstrasse', 'Munchner Freiheit', 0.579577675278246, 3.579577675278246)",1,0
"('Westpark', 'Theresienstrasse', 0.0018840163192364087, 3.0018840163192366)",1,0
"('Sendlinger Tor', 'Mangfallplatz', 0.5694876193992434, 3.5694876193992435)",1,0
"('Karlsplatz', 'Laim', 0.13348453377843283, 3.1334845337784327)",1,0
"('Rotkreuzplatz', 'Hauptbahnhof', 0.09632156526869055, 3.0963215652686906)",1,0
"('Heimeranplatz', 'Ostbahnhof', 0.30708645296428294, 3.307086452964283)",1,0
"('Olympia Einkaufszentrum', 'Sendlinger Tor', 0.03580015894573114, 3.0358001589457313)",1,0
"('Trudering', 'Giesing', 0.463887859467088, 3.463887859467088)",1,0
"('Sendlinger Tor', 'Klinikum Grosshadern', 0.42090287342585925, 3.420902873425859)",1,0
"('Obersendling', 'Heimeranplatz', 0.01794196174962306, 3.017941961749623)",1,0
"('Innsbrucker Ring', 'Olympia Einkaufszentrum', 0.4431968892620885, 3.4431968892620883)",1,0
"('Ostbahnhof', 'Pasing', 0.004219330694070496, 3.0042193306940703)",1,0
"('Westpark', 'Rotkreuzplatz', 0.6419418862811751, 3.641941886281175)",1,0
"('Pasing', 'Hauptbahnhof', 0.04170927212568797, 3.0417092721256878)",1,0
"('Giesing', 'Harras', 0.13185263441131567, 3.131852634411316)",1,0
"('Harras', 'Sendlinger Tor', 0.15114457525221173, 3.1511445752522116)",1,0
"('Giesing', 'Neuperlach Zentrum', 0.38483585133704246, 3.3848358513370425)",1,0
"('Trudering', 'Feldmoching', 0.09524619344136717, 3.0952461934413673)",1,0
"('Heimeranplatz', 'Neuperlach Zentrum', 0.6333207961543385, 3.6333207961543383)",1,0
"('Klinikum Grosshadern', 'Rotkreuzplatz', 0.5683371870332058, 3.568337187033206)",1,0
"('Heimeranplatz', 'Mangfallplatz', 0.02331275360003691, 3.023312753600037)",1,0
"('Milbertshofen', 'Klinikum Grosshadern', 0.4448040746165292, 3.4448040746165294)",1,0
"('Scheidplatz', 'Laim', 0.10288684409306224, 3.1028868440930624)",1,0
"('Neuperlach Zentrum', 'Pasing', 0.45857203355966264, 3.458572033559663)",1,0
"('Scheidplatz', 'Harras', 0.22349857797086586, 3.223498577970866)",1,0
"('Mangfallplatz', 'Olympia Einkaufszentrum', 0.34306268170470106, 3.343062681704701)",1,0
"('Feldmoching', 'Theresienstrasse', 0.10818138162439589, 3.1081813816243957)",1,0
"('Rotkreuzplatz', 'Theresienstrasse', 0.3783424709982813, 3.378342470998281)",1,0
"('Ostbahnhof', 'Milbertshofen', 0.18909058230270526, 3.1890905823027054)",1,0
"('Scheidplatz', 'Ostbahnhof', 0.47546688699377004, 3.47546688699377)",1,0
"('Obersendling', 'Heimeranplatz', 0.4071448357900884, 3.4071448357900884)",1,0
"('Rotkreuzplatz', 'Theresienstrasse', 0.4866984905076659, 3.486698490507666)",1,0
"('Milbertshofen', 'Heimeranplatz', 0.1829006028055824, 3.1829006028055824)",1,0
"('Obersendling', 'Munchner Freiheit', 0.33691458610164177, 3.3369145861016416)",1,0
"('Giesing', 'Laim', 0.4022703437377235, 3.4022703437377233)",1,0
"('Sendlinger Tor', 'Olympia Einkaufszentrum', 0.09196134230126685, 3.091961342301267)",1,0
"('Laim', 'Westpark', 0.31410028818569047, 3.3141002881856902)",1,0
"('Arabellapark', 'Westpark', 0.17402271619222742, 3.174022716192227)",1,0
"('Studentenstadt', 'Obersendling', 0.3471204584824924, 3.3471204584824923)",1,0
"('Westpark', 'Klinikum Grosshadern', 0.2649711377573952, 3.2649711377573953)",1,0
"('Obersendling', 'Munchner Freiheit', 0.4408049584489855, 3.4408049584489855)",1,0
"('Laim', 'Heimeranplatz', 0.5671009133397323, 3.5671009133397322)",1,0
"('Munchner Freiheit', 'Arabellapark', 0.07192870526055396, 3.071928705260554)",1,0
