Neuperlach Zentrum;Hauptbahnhof;8530.640408
Neuperlach Zentrum;Sendlinger Tor;8163.523853
Neuperlach Zentrum;Giesing;5626.345109
Neuperlach Zentrum;Scheidplatz;11929.21062
Neuperlach Zentrum;Theresienstrasse;9931.123193
Neuperlach Zentrum;Munchner Freiheit;10203.79007
Neuperlach Zentrum;Studentenstadt;13079.01781
Neuperlach Zentrum;Arabellapark;9274.500209
Neuperlach Zentrum;Karlsplatz;8173.133727
Neuperlach Zentrum;Heimeranplatz;10921.65855
Neuperlach Zentrum;Ostbahnhof;5091.814678
Neuperlach Zentrum;Innsbrucker Ring;3486.096179
Neuperlach Zentrum;Neuperlach Zentrum;0
Neuperlach Zentrum;Laim;12970.19455
Neuperlach Zentrum;Pasing;16213.91126
Neuperlach Zentrum;Olympia Einkaufszentrum;14917.98069
Neuperlach Zentrum;Harras;11532.54615
Neuperlach Zentrum;Milbertshofen;13071.44182
Neuperlach Zentrum;Feldmoching;18560.11628
Neuperlach Zentrum;Rotkreuzplatz;11610.54878
Neuperlach Zentrum;Obersendling;13300.99412
Neuperlach Zentrum;Trudering;7115.354054
Neuperlach Zentrum;Westpark;13098.86577
Neuperlach Zentrum;Klinikum Grosshadern;17127.51242
Neuperlach Zentrum;Mangfallplatz;10456.90518
Laim;Hauptbahnhof;4439.554728
Laim;Sendlinger Tor;5278.071585
Laim;Giesing;9051.467924
Laim;Scheidplatz;8206.39433
Laim;Theresienstrasse;5840.037514
Laim;Munchner Freiheit;8063.711529
Laim;Studentenstadt;10938.93926
Laim;Arabellapark;10556.29781
Laim;Karlsplatz;4797.060823
Laim;Heimeranplatz;6830.572874
Laim;Ostbahnhof;8423.12573
Laim;Innsbrucker Ring;9485.449401
Laim;Neuperlach Zentrum;12970.19455
Laim;Laim;0
Laim;Pasing;3243.716705
Laim;Olympia Einkaufszentrum;10826.89501
Laim;Harras;8644.549219
Laim;Milbertshofen;9348.625533
Laim;Feldmoching;14837.3
Laim;Rotkreuzplatz;7519.463096
Laim;Obersendling;10412.99719
Laim;Trudering;13114.70728
Laim;Westpark;10210.86884
Laim;Klinikum Grosshadern;14239.51549
Laim;Mangfallplatz;10239.12652
Pasing;Hauptbahnhof;7683.271433
Pasing;Sendlinger Tor;8521.78829
Pasing;Giesing;12295.18463
Pasing;Scheidplatz;11450.11103
Pasing;Theresienstrasse;9083.754219
Pasing;Munchner Freiheit;11307.42823
Pasing;Studentenstadt;14182.65597
Pasing;Arabellapark;13800.01451
Pasing;Karlsplatz;8040.777528
Pasing;Heimeranplatz;10074.28958
Pasing;Ostbahnhof;11666.84243
Pasing;Innsbrucker Ring;12729.16611
Pasing;Neuperlach Zentrum;16213.91126
Pasing;Laim;3243.716705
Pasing;Pasing;0
Pasing;Olympia Einkaufszentrum;14070.61172
Pasing;Harras;11888.26592
Pasing;Milbertshofen;12592.34224
Pasing;Feldmoching;18081.0167
Pasing;Rotkreuzplatz;10763.1798
Pasing;Obersendling;13656.71389
Pasing;Trudering;16358.42398
Pasing;Westpark;13454.58555
Pasing;Klinikum Grosshadern;17483.2322
Pasing;Mangfallplatz;13482.84322
Olympia Einkaufszentrum;Hauptbahnhof;6387.34087
Olympia Einkaufszentrum;Sendlinger Tor;7225.857727
Olympia Einkaufszentrum;Giesing;10999.25406
Olympia Einkaufszentrum;Scheidplatz;10154.18047
Olympia Einkaufszentrum;Theresienstrasse;7787.823655
Olympia Einkaufszentrum;Munchner Freiheit;10011.49767
Olympia Einkaufszentrum;Studentenstadt;12886.72541
Olympia Einkaufszentrum;Arabellapark;12504.08395
Olympia Einkaufszentrum;Karlsplatz;6744.846964
Olympia Einkaufszentrum;Heimeranplatz;8778.359015
Olympia Einkaufszentrum;Ostbahnhof;10370.91187
Olympia Einkaufszentrum;Innsbrucker Ring;11433.23554
Olympia Einkaufszentrum;Neuperlach Zentrum;14917.98069
Olympia Einkaufszentrum;Laim;10826.89501
Olympia Einkaufszentrum;Pasing;14070.61172
Olympia Einkaufszentrum;Olympia Einkaufszentrum;0
Olympia Einkaufszentrum;Harras;10592.33536
Olympia Einkaufszentrum;Milbertshofen;11296.41167
Olympia Einkaufszentrum;Feldmoching;16785.08614
Olympia Einkaufszentrum;Rotkreuzplatz;3307.431917
Olympia Einkaufszentrum;Obersendling;12360.78333
Olympia Einkaufszentrum;Trudering;15062.49342
Olympia Einkaufszentrum;Westpark;12158.65499
Olympia Einkaufszentrum;Klinikum Grosshadern;16187.30163
Olympia Einkaufszentrum;Mangfallplatz;12186.91266
Harras;Hauptbahnhof;4204.995076
Harras;Sendlinger Tor;3369.022293
Harras;Giesing;7142.418632
Harras;Scheidplatz;7971.834677
Harras;Theresienstrasse;5605.477862
Harras;Munchner Freiheit;7047.87277
Harras;Studentenstadt;9923.100506
Harras;Arabellapark;9540.45905
Harras;Karlsplatz;4562.501171
Harras;Heimeranplatz;6596.013221
Harras;Ostbahnhof;6985.477325
Harras;Innsbrucker Ring;8047.800997
Harras;Neuperlach Zentrum;11532.54615
Harras;Laim;8644.549219
Harras;Pasing;11888.26592
Harras;Olympia Einkaufszentrum;10592.33536
Harras;Harras;0
Harras;Milbertshofen;9114.065881
Harras;Feldmoching;14602.74034
