Total Cost by Replication,187469.0
Courier Cost by Replication,489.0
Total Parcels by Replication,19024
Total OCs by Replication,9660
Assigned OCs by Replication,326
Professional Shipments by Replication,18698
Professional Cost by Replication,186980.0
Run time,142.3845715522766
Upper Bound,157845.47299093625
Lower Bound,157845.47299093625
